Length,Width,Height,KerbWeight,TopSpeed,Acceleration,CargoVolumn,mileage_new,AlloyWheelSize,Displacement,NoofCylinder,SeatingCapacity,MaxPowerRPM,MaxPowerbhp,MaxTorqueRPM,MaxTorqueNm,model,vid,pageType,carType,ValueConfiguration,TurboCharger,SuperCharger,GearBox,DriveType,SteeringType,FrontBrakeType,RearBrakeType,TyreType,seller_type_new,car_segment
4315.0,1800.0,1645.0,1048.0,159.784,11.8,433.0,16.5,17.0,1353.0,4.0,5.0,6000.0,138.08,2350.0,242.0,kia,kia seltos gtx option,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,disc,radial,individual,suv
3995.0,1790.0,1642.0,1048.0,180.0,11.0,392.0,18.3,15.6,998.0,3.0,5.0,6000.0,118.36,2750.0,172.0,kia,kia sonet htk plus turbo dct,cls,partner,dohc,yes,no,7 speed,2wd,power assisted,disc,drum,radial,individual,suv
3995.0,1790.0,1642.0,1048.0,165.0,11.258,392.0,17.938,14.4,1493.0,4.0,5.0,4000.0,113.42,2125.0,250.0,kia,kia sonet 1.5 gtx plus diesel at dt,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,drum,radial,individual,suv
3995.0,1790.0,1642.0,1048.0,165.0,11.258,392.0,17.657999999999998,14.8,1493.0,4.0,5.0,4000.0,98.63,2125.0,240.0,kia,kia sonet 1.5 gtx plus diesel dt,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,drum,radial,individual,suv
4315.0,1800.0,1645.0,986.0,165.0,11.8,433.0,20.8,17.0,1493.0,4.0,5.0,4000.0,113.43,2125.0,250.0,kia,kia seltos htx d,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,suv
3995.0,1790.0,1642.0,1048.0,184.0,11.0,392.0,18.2,16.0,998.0,3.0,5.0,6000.0,118.36,2750.0,172.0,kia,kia sonet htx plus turbo imt,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,suv
4315.0,1800.0,1645.0,986.0,183.8,11.84,433.0,16.8,15.4,1497.0,4.0,5.0,6300.0,113.43,4500.0,144.0,kia,kia seltos hte g,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,disc,radial,individual,suv
4315.0,1800.0,1645.0,986.0,165.0,11.8,433.0,20.8,15.2,1493.0,4.0,5.0,4000.0,113.43,2125.0,250.0,kia,kia seltos htk d,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,disc,radial,individual,suv
3995.0,1790.0,1642.0,1048.0,184.0,11.0,392.0,18.3,16.0,998.0,3.0,5.0,6000.0,118.36,2750.0,172.0,kia,kia sonet gtx plus turbo dct,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,individual,suv
5115.0,1985.0,1755.0,2195.0,221.8,9.12,540.0,14.11,18.0,2199.0,4.0,7.0,3800.0,197.2,2250.0,440.0,kia,kia carnival premium,cls,partner,dohc,yes,no,8 speed,2wd,power assisted,disc,disc,radial,dealer,muv
4315.0,1800.0,1645.0,986.0,185.8,11.8,433.0,16.8,15.2,1497.0,4.0,5.0,6300.0,113.42,4500.0,144.0,kia,kia seltos htx ivt g,ucr,corporate,dohc,no,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,suv
4315.0,1800.0,1645.0,982.0,183.8,11.84,433.0,16.8,17.0,1497.0,4.0,5.0,6300.0,113.43,4500.0,144.0,kia,kia seltos htx g,ucr,corporate,dohc,no,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,suv
4315.0,1800.0,1645.0,1048.0,159.784,11.8,433.0,16.2,17.0,1353.0,4.0,5.0,6000.0,138.0,2350.0,242.0,kia,kia seltos gtx dct,cls,partner,dohc,yes,no,7 speed,2wd,power assisted,disc,drum,radial,dealer,suv
4315.0,1800.0,1645.0,986.0,165.0,11.8,433.0,20.8,15.2,1493.0,4.0,5.0,4000.0,113.43,2125.0,250.0,kia,kia seltos htk d,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,suv
4540.0,1800.0,1708.0,1048.0,142.184,11.8,210.0,16.2,16.0,1353.0,4.0,6.0,6000.0,138.05,2350.0,242.0,kia,kia carens luxury plus turbo 6 str,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,muv
4315.0,1800.0,1645.0,986.0,165.0,11.8,433.0,20.8,17.0,1493.0,4.0,5.0,4000.0,113.43,2125.0,250.0,kia,kia seltos htx plus d,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,suv
3995.0,1790.0,1642.0,1048.0,165.0,11.258,392.0,17.657999999999998,16.0,1493.0,4.0,5.0,4000.0,98.63,2125.0,240.0,kia,kia sonet 1.5 htx diesel,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,suv
4315.0,1800.0,1645.0,1048.0,183.8,11.84,433.0,16.8,14.8,1353.0,4.0,5.0,6300.0,113.43,4500.0,144.0,kia,kia seltos gtx,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,suv
4540.0,1800.0,1708.0,1048.0,153.98,11.8,210.0,16.5,16.0,1353.0,4.0,7.0,6000.0,138.05,2350.0,242.0,kia,kia carens prestige plus turbo dct,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,muv
4315.0,1800.0,1645.0,986.0,183.8,11.84,433.0,16.8,16.0,1497.0,4.0,5.0,6300.0,113.43,4500.0,144.0,kia,kia seltos htk plus imt,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,suv
4315.0,1800.0,1645.0,1048.0,183.8,11.84,433.0,16.8,14.8,1353.0,4.0,5.0,6300.0,113.43,4500.0,144.0,kia,kia seltos gtx,ucr,corporate,dohc,no,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,suv
4315.0,1800.0,1645.0,986.0,165.0,11.8,433.0,20.8,17.0,1493.0,4.0,5.0,4000.0,113.43,2125.0,250.0,kia,kia seltos htx d,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,suv
4315.0,1800.0,1645.0,986.0,183.8,11.84,433.0,16.8,16.0,1497.0,4.0,5.0,6300.0,113.43,4500.0,144.0,kia,kia seltos htk plus g,ucr,corporate,dohc,no,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,suv
3995.0,1790.0,1642.0,1048.0,165.0,11.258,392.0,17.657999999999998,14.8,1493.0,4.0,5.0,4000.0,98.63,2125.0,240.0,kia,kia sonet 1.5 htk plus diesel,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,suv
4315.0,1800.0,1645.0,986.0,165.0,11.8,433.0,17.8,15.4,1493.0,4.0,5.0,4000.0,113.42,2125.0,250.0,kia,kia seltos htk plus at d,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,suv
3995.0,1790.0,1642.0,1048.0,184.0,11.0,392.0,18.2,16.0,998.0,3.0,5.0,6000.0,118.36,2750.0,172.0,kia,kia sonet gtx plus turbo imt,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,suv
4315.0,1800.0,1645.0,1048.0,159.784,11.8,433.0,16.2,17.0,1353.0,4.0,5.0,6000.0,138.0,2350.0,242.0,kia,kia seltos gtx dct,ucr,corporate,dohc,yes,no,7 speed,2wd,power assisted,disc,drum,radial,dealer,suv
4315.0,1800.0,1645.0,986.0,165.0,11.8,433.0,18.0,17.0,1493.0,4.0,5.0,4000.0,113.43,2125.0,250.0,kia,kia seltos gtx plus at d,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,suv
4540.0,1800.0,1708.0,1048.0,142.184,11.8,210.0,16.2,16.0,1353.0,4.0,7.0,6000.0,138.05,2350.0,242.0,kia,kia carens prestige plus turbo,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,muv
3995.0,1790.0,1642.0,1048.0,165.0,11.258,392.0,17.938,14.4,1493.0,4.0,5.0,4000.0,113.42,2125.0,250.0,kia,kia sonet 1.5 gtx plus diesel at dt,ucr,corporate,dohc,yes,no,6 speed,2wd,power assisted,disc,drum,radial,dealer,suv
3995.0,1790.0,1642.0,1048.0,180.0,11.0,392.0,18.3,15.6,998.0,3.0,5.0,6000.0,118.36,2750.0,172.0,kia,kia sonet gtx plus turbo dct dt,cls,partner,dohc,yes,no,7 speed,2wd,power assisted,disc,drum,radial,dealer,suv
4315.0,1800.0,1645.0,986.0,183.8,11.84,433.0,16.8,16.0,1497.0,4.0,5.0,6300.0,113.43,4500.0,144.0,kia,kia seltos htk plus imt,ucr,corporate,dohc,no,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,suv
3995.0,1790.0,1642.0,971.0,161.0,12.6,392.0,18.4,15.2,1197.0,4.0,5.0,6000.0,81.86,4200.0,115.0,kia,kia sonet 1.2 htk plus,ucr,corporate,dohc,no,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,suv
3995.0,1790.0,1642.0,1048.0,165.0,11.258,392.0,17.657999999999998,16.0,1493.0,4.0,5.0,4000.0,98.63,2125.0,240.0,kia,kia sonet 1.5 gtx plus diesel,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,suv
4315.0,1800.0,1645.0,986.0,165.0,11.8,433.0,20.8,16.0,1493.0,4.0,5.0,4000.0,113.43,2125.0,250.0,kia,kia seltos htk plus d,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,suv
3995.0,1790.0,1642.0,1048.0,184.0,11.0,392.0,18.3,16.0,998.0,3.0,5.0,6000.0,118.36,2750.0,172.0,kia,kia sonet gtx plus turbo dct,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,suv
3995.0,1790.0,1642.0,1048.0,165.0,11.258,392.0,17.938,16.0,1493.0,4.0,5.0,4000.0,113.43,2125.0,250.0,kia,kia sonet 1.5 gtx plus diesel at,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,suv
4315.0,1800.0,1645.0,986.0,165.0,11.8,433.0,17.8,15.4,1493.0,4.0,5.0,4000.0,113.4,2125.0,250.0,kia,kia seltos htx plus at d,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,suv
3995.0,1790.0,1642.0,1048.0,184.0,11.0,392.0,18.2,16.0,998.0,3.0,5.0,6000.0,118.36,2750.0,172.0,kia,kia sonet htx dct,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,suv
4540.0,1800.0,1708.0,1048.0,95.0,11.8,210.0,17.657999999999998,16.0,1493.0,4.0,6.0,4000.0,114.41,2125.0,250.0,kia,kia carens luxury plus diesel at 6 str,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,muv
3995.0,1790.0,1642.0,1048.0,184.0,11.0,392.0,18.2,16.0,998.0,3.0,5.0,6000.0,118.36,2750.0,172.0,kia,kia sonet htx turbo imt,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,suv
4315.0,1800.0,1645.0,1048.0,159.784,11.8,433.0,16.1,17.0,1353.0,4.0,5.0,6000.0,138.0,2350.0,242.0,kia,kia seltos gtk,ucr,corporate,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,suv
4315.0,1800.0,1645.0,1048.0,159.784,11.8,433.0,16.1,17.0,1353.0,4.0,5.0,6000.0,138.0,2350.0,242.0,kia,kia seltos gtk,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,suv
4315.0,1800.0,1645.0,986.0,165.0,11.8,433.0,20.8,15.4,1493.0,4.0,5.0,4000.0,113.4,2125.0,250.0,kia,kia seltos anniversary edition d,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,suv
3995.0,1790.0,1642.0,1048.0,180.0,11.0,392.0,18.3,15.6,998.0,3.0,5.0,6000.0,118.36,2750.0,172.0,kia,kia sonet gtx plus turbo dct dt,ucr,corporate,dohc,yes,no,7 speed,2wd,power assisted,disc,drum,radial,dealer,suv
4540.0,1800.0,1708.0,1048.0,142.184,11.8,210.0,16.2,16.0,1353.0,4.0,6.0,6000.0,138.05,2350.0,242.0,kia,kia carens luxury plus turbo 6 str,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,muv
4315.0,1800.0,1645.0,986.0,165.0,11.8,433.0,18.0,18.0,1493.0,4.0,5.0,4000.0,113.43,2125.0,250.0,kia,kia seltos x-line at d,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,suv
3995.0,1790.0,1642.0,1048.0,180.0,11.0,392.0,18.2,16.0,998.0,3.0,5.0,6000.0,118.36,2750.0,172.0,kia,kia sonet htx plus turbo imt dt,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,drum,radial,dealer,suv
3995.0,1790.0,1642.0,1048.0,165.0,11.258,392.0,17.657999999999998,14.8,1493.0,4.0,5.0,4000.0,98.63,2125.0,240.0,kia,kia sonet 1.5 gtx plus diesel dt,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,drum,radial,dealer,suv
4540.0,1800.0,1708.0,953.0,95.0,11.8,210.0,18.178,16.0,1493.0,4.0,7.0,4000.0,114.41,2125.0,250.0,kia,kia carens luxury plus diesel at,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,muv
4540.0,1800.0,1708.0,1048.0,153.98,11.8,210.0,16.5,16.0,1353.0,4.0,6.0,6000.0,138.05,2350.0,242.0,kia,kia carens luxury plus turbo dct 6 str,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,muv
3995.0,1790.0,1642.0,1048.0,165.0,11.258,392.0,17.938,14.4,1493.0,4.0,5.0,4000.0,113.42,2125.0,250.0,kia,kia sonet 1.5 gtx plus diesel at dt,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,drum,radial,dealer,suv
3995.0,1790.0,1642.0,1048.0,184.0,11.0,392.0,18.2,16.0,998.0,3.0,5.0,6000.0,118.36,2750.0,172.0,kia,kia sonet turbo dct anniversary edition,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,suv
4540.0,1800.0,1708.0,1048.0,95.0,13.38,210.0,16.958000000000002,13.6,1482.0,4.0,7.0,5500.0,157.81,2500.0,253.0,kia,kia carens prestige diesel,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,muv
3995.0,1790.0,1642.0,986.0,165.0,11.258,392.0,19.0,14.6,1493.0,4.0,5.0,4000.0,113.42,2125.0,250.0,kia,kia sonet 1.5 htk plus diesel at,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,drum,radial,dealer,suv
4540.0,1800.0,1708.0,1048.0,153.98,11.8,210.0,16.5,16.0,1353.0,4.0,7.0,6000.0,138.05,2350.0,242.0,kia,kia carens luxury plus turbo dct,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,muv
4540.0,1800.0,1708.0,1048.0,95.0,13.38,210.0,14.978,16.0,1482.0,4.0,6.0,5500.0,157.81,2500.0,253.0,kia,kia carens luxury plus diesel 6 str,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,muv
4315.0,1800.0,1645.0,986.0,183.8,11.84,433.0,16.8,15.4,1497.0,4.0,5.0,6300.0,113.43,4500.0,144.0,kia,kia seltos hte g,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,suv
3995.0,1790.0,1642.0,1048.0,165.0,11.258,392.0,17.657999999999998,16.0,1493.0,4.0,5.0,4000.0,98.63,2125.0,240.0,kia,kia sonet 1.5 htx plus diesel,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,suv
3995.0,1790.0,1642.0,1048.0,180.0,11.0,392.0,18.2,16.0,998.0,3.0,5.0,6000.0,118.36,2750.0,172.0,kia,kia sonet gtx plus turbo imt dt,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,drum,radial,dealer,suv
4540.0,1800.0,1708.0,982.0,95.0,11.84,210.0,15.760000000000002,12.6,1497.0,4.0,7.0,6300.0,113.42,4500.0,144.0,kia,kia carens prestige,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,muv
4315.0,1800.0,1645.0,986.0,185.8,11.8,433.0,16.8,15.2,1497.0,4.0,5.0,6300.0,113.4,4500.0,144.0,kia,kia seltos anniversary edition,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,suv
4315.0,1800.0,1645.0,1048.0,165.0,11.8,433.0,20.8,16.0,1493.0,4.0,5.0,4000.0,113.43,2125.0,250.0,kia,kia seltos htk plus imt d,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,suv
3995.0,1790.0,1642.0,1048.0,165.0,11.258,392.0,17.938,16.0,1493.0,4.0,5.0,4000.0,113.43,2125.0,250.0,kia,kia sonet 1.5 htx diesel at,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,drum,radial,dealer,suv
4540.0,1800.0,1708.0,1048.0,95.0,13.38,210.0,14.978,16.0,1482.0,4.0,7.0,5500.0,157.81,2500.0,253.0,kia,kia carens prestige plus diesel,cls,partner,dohc,no,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,muv
4315.0,1800.0,1645.0,1048.0,159.784,11.8,433.0,16.5,18.0,1353.0,4.0,5.0,6000.0,138.08,2350.0,242.0,kia,kia seltos x-line dct,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,disc,radial,individual,suv
4315.0,1800.0,1645.0,986.0,165.0,11.8,433.0,17.8,15.4,1493.0,4.0,5.0,4000.0,113.42,2125.0,250.0,kia,kia seltos htk plus at d,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,disc,radial,individual,suv
4586.0,1772.0,1427.0,1048.0,228.0,8.6,273.6,12.3,16.0,1781.0,4.0,5.0,5700.0,163.2,3325.0,22.9,audi,audi a4 1.8 tfsi,cls,partner,dohc,no,yes,7 speed,2wd,power assisted,disc,drum,radial,dealer,sedan
4385.0,2019.0,1608.0,1660.0,212.0,8.2,460.0,15.73,16.0,1968.0,4.0,5.0,4200.0,174.33,2125.0,380.0,audi,audi q3 2.0 tdi,cls,partner,dohc,yes,no,5 speed,4wd,power assisted,disc,drum,radial,dealer,suv
4385.0,2019.0,1608.0,1520.0,202.0,9.9,460.0,17.32,16.0,1968.0,4.0,5.0,4200.0,138.13,2125.0,320.0,audi,audi q3 s,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,drum,radial,dealer,suv
4726.0,1842.0,1427.0,1640.0,237.0,7.7,480.0,18.25,17.0,1968.0,4.0,5.0,3800.0,187.74,2375.0,400.0,audi,audi a4 35 tdi technology,cls,partner,dohc,yes,no,7 speed,2wd,power assisted,disc,disc,radial,dealer,sedan
5089.0,2177.0,1737.0,2345.0,215.0,7.8,330.0,12.07,18.0,2967.0,6.0,7.0,3800.0,241.4,2250.0,550.0,audi,audi q7 3.0 tdi quattro premium plus,cls,partner,dohc,yes,no,8 speed,4wd,power assisted,disc,disc,radial,dealer,suv
4385.0,2019.0,1608.0,1660.0,212.0,8.2,460.0,15.73,16.0,1968.0,4.0,5.0,4200.0,174.33,2125.0,380.0,audi,audi q3 35 tdi quattro premium,cls,partner,dohc,yes,no,5 speed,4wd,power assisted,disc,drum,radial,dealer,suv
4701.0,2040.0,1427.0,1595.0,222.0,7.9,480.0,17.11,17.0,1968.0,4.0,5.0,4200.0,174.33,2125.0,380.0,audi,audi a4 2.0 tdi premium sport limited edition,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,disc,radial,dealer,sedan
4629.0,2089.0,1655.0,1830.0,200.0,9.0,540.0,14.16,17.0,1968.0,4.0,5.0,4200.0,174.3,2125.0,380.0,audi,audi q5 2.0 tdi premium plus,cls,partner,dohc,yes,no,7 speed,4wd,power assisted,disc,disc,radial,dealer,suv
4388.0,1831.0,1608.0,1630.0,219.0,7.9,460.0,15.17,18.0,1968.0,4.0,5.0,3500.0,181.0,2375.0,380.0,audi,audi q3 35 tdi quattro premium plus,cls,partner,dohc,yes,no,5 speed,4wd,power assisted,disc,disc,radial,dealer,suv
4933.0,2086.0,1455.0,1610.0,233.0,7.9,530.0,15.26,17.0,1798.0,4.0,5.0,4200.0,187.74,2750.0,320.0,audi,audi a6 35 tfsi,cls,partner,dohc,yes,no,7 speed,2wd,power assisted,disc,disc,radial,dealer,sedan
4916.0,1855.0,1459.0,1655.0,227.0,7.95,546.0,12.4,17.0,2698.0,6.0,5.0,3300.0,179.5,2350.0,38.8,audi,audi a6 2.7 tdi,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,drum,disc,radial,dealer,sedan
4915.0,1874.0,1455.0,1685.0,240.0,7.3,546.0,10.4,17.0,2773.0,6.0,5.0,5250.0,201.0,4000.0,280.0,audi,audi a6 2.8 fsi,cls,partner,dohc,no,no,6 speed,2wd,power assisted,drum,disc,radial,dealer,sedan
4939.0,2110.0,1470.0,1740.0,250.0,6.8,560.0,14.11,18.0,1984.0,4.0,5.0,5000.0,241.3,3050.0,370.0,audi,audi a6 45 tfsi technology,cls,partner,dohc,yes,no,7 speed,2wd,power assisted,disc,disc,radial,individual,sedan
4701.0,1826.0,1427.0,1590.0,210.0,9.1,480.0,15.2,16.0,1968.0,4.0,5.0,4200.0,140.8,2125.0,320.0,audi,audi a4 new  2.0 tdi multitronic,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,disc,radial,dealer,sedan
4388.0,2019.0,1608.0,1660.0,212.0,8.2,460.0,15.73,17.0,1968.0,4.0,5.0,4200.0,174.33,2125.0,380.0,audi,audi q3 35 tdi dynamic edition,cls,partner,dohc,yes,no,5 speed,4wd,power assisted,disc,disc,radial,dealer,suv
4388.0,2019.0,1608.0,1520.0,202.0,9.9,460.0,17.32,16.0,1968.0,4.0,5.0,4200.0,138.13,2125.0,320.0,audi,audi q3 30 tdi,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,disc,radial,dealer,suv
4629.0,2089.0,1655.0,1830.0,200.0,9.0,540.0,14.16,17.0,1968.0,4.0,5.0,4200.0,174.3,2125.0,380.0,audi,audi q5 2.0 tdi,cls,partner,dohc,yes,no,7 speed,4wd,power assisted,disc,disc,radial,dealer,suv
5089.0,2177.0,1737.0,2345.0,215.0,7.8,330.0,12.07,18.0,2967.0,6.0,7.0,3800.0,241.4,2250.0,550.0,audi,audi q7 3.0 tdi quattro technology,cls,partner,dohc,yes,no,8 speed,4wd,power assisted,disc,disc,radial,dealer,suv
4752.0,1843.0,1384.0,1790.0,250.0,4.7,480.0,12.28,18.0,2995.0,6.0,5.0,5400.0,348.66,2935.0,500.0,audi,audi s5 3.0 tfsiq tiptronic,cls,partner,dohc,yes,no,8 speed,4wd,power assisted,disc,disc,radial,dealer,sedan
4388.0,1831.0,1608.0,1565.0,204.0,8.9,460.0,16.9,18.0,1395.0,4.0,5.0,5000.0,147.51,2500.0,250.0,audi,audi q3 30 tfsi premium fwd,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,disc,radial,dealer,suv
4939.0,2110.0,1470.0,1740.0,250.0,6.8,560.0,14.11,18.0,1984.0,4.0,5.0,5000.0,241.3,3050.0,370.0,audi,audi a6 45 tfsi technology,cls,partner,dohc,yes,no,7 speed,2wd,power assisted,disc,disc,radial,dealer,sedan
4933.0,1874.0,1455.0,1610.0,233.0,7.9,530.0,15.26,18.0,1798.0,4.0,5.0,4200.0,187.74,2750.0,320.0,audi,audi a6 35 tfsi matrix,cls,partner,dohc,yes,no,7 speed,2wd,power assisted,disc,disc,radial,dealer,sedan
4629.0,1898.0,1653.0,1740.0,200.0,9.9,210.0,12.8,17.0,1968.0,4.0,5.0,4200.0,167.6,2125.0,350.0,audi,audi q5 2.0 tdi,cls,partner,dohc,yes,no,5 speed,2wd,power assisted,disc,disc,radial,dealer,suv
4458.0,1796.0,1416.0,1415.0,222.0,8.2,425.0,19.2,16.0,1395.0,4.0,5.0,5000.0,150.0,2500.0,250.0,audi,audi a3 35 tfsi premium plus,cls,partner,dohc,yes,no,7 speed,2wd,power assisted,disc,disc,radial,dealer,sedan
4726.0,1842.0,1427.0,1640.0,237.0,7.7,480.0,18.25,17.0,1968.0,4.0,5.0,3800.0,187.74,2375.0,400.0,audi,audi a4 35 tdi technology,cls,partner,dohc,yes,no,7 speed,2wd,power assisted,disc,disc,radial,individual,sedan
5052.0,2212.0,1740.0,2330.0,234.0,7.1,890.0,14.75,19.0,2967.0,4.0,7.0,2910.0,245.0,2250.0,600.0,audi,audi q7 45 tdi quattro premium plus,cls,partner,dohc,yes,no,8 speed,4wd,power assisted,disc,disc,radial,dealer,suv
4388.0,2019.0,1608.0,1520.0,202.0,9.9,460.0,17.32,17.0,1968.0,4.0,5.0,4200.0,184.0,2125.0,380.0,audi,audi q3 2.0 tdi quattro,cls,partner,dohc,yes,no,7 speed,4wd,power assisted,disc,disc,radial,individual,suv
4701.0,2040.0,1427.0,1595.0,222.0,7.9,480.0,17.11,16.0,1968.0,4.0,5.0,4200.0,174.33,2125.0,380.0,audi,audi a4 35 tdi premium,cls,partner,dohc,yes,no,8 speed,2wd,power assisted,disc,disc,radial,dealer,sedan
4701.0,2040.0,1427.0,1590.0,210.0,9.1,480.0,16.55,16.0,1968.0,4.0,5.0,4200.0,147.51,2125.0,320.0,audi,audi a4 2.0 tdi,cls,partner,dohc,yes,no,7 speed,2wd,power assisted,disc,disc,radial,dealer,sedan
4939.0,2110.0,1470.0,1740.0,250.0,6.8,560.0,14.11,18.0,1984.0,4.0,5.0,5000.0,241.3,3050.0,370.0,audi,audi a6 45 tfsi premium plus,cls,partner,dohc,yes,no,7 speed,2wd,power assisted,disc,disc,radial,dealer,sedan
4701.0,2040.0,1427.0,1545.0,225.0,8.3,480.0,15.64,16.0,1798.0,4.0,5.0,3800.0,167.62,2550.0,320.0,audi,audi a4 1.8 tfsi multitronic,cls,partner,dohc,yes,no,8 speed,2wd,power assisted,disc,disc,radial,dealer,sedan
4701.0,1826.0,1427.0,1590.0,210.0,9.1,480.0,15.2,16.0,1968.0,4.0,5.0,4200.0,140.8,2125.0,320.0,audi,audi a4 new  2.0 tdi multitronic,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,disc,radial,individual,sedan
4933.0,1874.0,1455.0,1735.0,232.0,8.4,530.0,18.53,18.0,1968.0,4.0,5.0,3800.0,187.74,2375.0,400.0,audi,audi a6 35 tdi,cls,partner,dohc,yes,no,7 speed,2wd,power assisted,disc,disc,radial,dealer,sedan
4458.0,1796.0,1416.0,1490.0,215.0,8.6,425.0,20.38,16.0,1968.0,4.0,5.0,3500.0,143.0,2375.0,320.0,audi,audi a3 35 tdi technology,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,disc,radial,dealer,sedan
4456.0,1960.0,1416.0,1340.0,215.0,8.6,425.0,20.38,17.0,1968.0,4.0,5.0,3500.0,143.0,2375.0,320.0,audi,audi a3 35 tdi technology,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,disc,radial,dealer,sedan
4388.0,1831.0,1608.0,1565.0,204.0,8.9,460.0,16.9,18.0,1395.0,4.0,5.0,5000.0,147.51,2500.0,250.0,audi,audi q3 30 tfsi premium fwd,cls,partner,dohc,yes,no,6 speed,2wd,power assisted,disc,disc,radial,individual,suv
